"sex","height","weight","bmi"
"Male",167,80.4,28.8
"Male",170,77.3,26.7
"Male",168,75.3,26.7
"Male",186,105.3,30.4
"Male",176,93.8,30.3
"Male",182,90.9,27.4
"Male",162,74.1,28.2
"Male",183,85.7,25.6
"Male",183,94.1,28.1
"Male",173,78.7,26.3
"Male",175,86.1,28.1
"Male",171,77.1,26.4
"Male",162,72.9,27.8
"Male",182,95.7,28.9
"Male",179,87.9,27.4
"Male",185,98.6,28.8
"Male",173,80.2,26.8
"Male",177,92.2,29.4
"Male",160,75.1,29.3
"Male",182,96,29
"Male",182,91.4,27.6
"Male",181,91,27.8
"Male",178,86,27.1
"Male",179,93.7,29.2
"Male",174,78.6,26
"Male",181,100.3,30.6
"Male",171,77,26.3
"Male",186,99.7,28.8
"Male",180,83,25.6
"Male",183,89.8,26.8
"Male",187,98.3,28.1
"Male",177,92.2,29.4
"Male",179,84,26.2
"Male",168,67.3,23.8
"Male",178,87.2,27.5
"Male",180,93.7,28.9
"Male",179,82.5,25.7
"Male",182,96.5,29.1
"Male",180,88.9,27.4
"Male",169,70.4,24.6
"Male",185,94.1,27.5
"Male",169,82.5,28.9
"Male",169,74.4,26
"Male",169,84.1,29.4
"Male",176,80.8,26.1
"Male",174,80.9,26.7
"Male",167,73.5,26.4
"Male",178,98.6,31.1
"Male",175,86.1,28.1
"Male",180,89.5,27.6
"Male",170,80.9,28
"Male",174,80.8,26.7
"Male",180,83.9,25.9
"Male",160,69.7,27.2
"Male",178,100.7,31.8
"Male",172,79.6,26.9
"Male",181,90.2,27.5
"Male",178,85.9,27.1
"Male",167,75.4,27
"Male",182,91.9,27.7
"Male",182,99.9,30.2
"Male",181,96.8,29.5
"Male",176,77.7,25.1
"Male",178,86.9,27.4
"Male",183,91,27.2
"Male",182,94.7,28.6
"Male",176,78.4,25.3
"Male",181,85.7,26.2
"Male",170,85.1,29.4
"Male",193,101.8,27.3
"Male",173,77.2,25.8
"Male",176,89.5,28.9
"Male",181,88.6,27
"Male",179,90,28.1
"Male",183,89.1,26.6
"Male",185,88.6,25.9
"Male",185,97,28.3
"Male",182,91.3,27.6
"Male",190,103.2,28.6
"Male",171,71.2,24.3
"Male",179,87.2,27.2
"Male",166,76.9,27.9
"Male",177,89.6,28.6
"Male",182,97.9,29.6
"Male",175,78.6,25.7
"Male",165,73.9,27.1
"Male",178,94.6,29.9
"Male",180,91.6,28.3
"Male",185,104.2,30.4
"Male",183,91.9,27.4
"Male",188,103,29.1
"Male",167,75.5,27.1
"Male",180,84.9,26.2
"Male",173,82.1,27.4
"Male",171,79.5,27.2
"Male",180,89.7,27.7
"Male",162,75.5,28.8
"Male",170,75.5,26.1
"Male",179,84.9,26.5
"Male",179,84.4,26.3
"Male",179,93,29
"Male",176,85.9,27.7
"Male",189,95.3,26.7
"Male",170,84.5,29.2
"Male",187,93.7,26.8
"Male",175,85.8,28
"Male",172,76.5,25.9
"Male",160,65.4,25.5
"Male",175,85.1,27.8
"Male",177,87.8,28
"Male",177,84.1,26.8
"Male",176,85.4,27.6
"Male",170,75.4,26.1
"Male",181,91.8,28
"Male",172,86.9,29.4
"Male",169,73.5,25.7
"Male",170,79.8,27.6
"Male",177,87.7,28
"Male",184,87.4,25.8
"Male",176,84.4,27.2
"Male",175,89.8,29.3
"Male",166,76.1,27.6
"Male",174,90.7,30
"Male",183,90.7,27.1
"Male",187,98.5,28.2
"Male",179,88.1,27.5
"Male",175,86.4,28.2
"Male",187,107.4,30.7
"Male",174,82.2,27.2
"Male",163,68.8,25.9
"Male",173,77.4,25.9
"Male",180,89.5,27.6
"Male",182,90.8,27.4
"Male",171,71.9,24.6
"Male",173,84.6,28.3
"Male",166,75.6,27.4
"Male",180,92.9,28.7
"Male",171,79.2,27.1
"Male",172,81,27.4
"Male",174,84.1,27.8
"Male",184,88.3,26.1
"Male",166,72.4,26.3
"Male",167,73.8,26.5
"Male",176,81.7,26.4
"Male",173,78,26.1
"Male",182,87,26.3
"Male",187,99.6,28.5
"Male",171,80,27.4
"Male",183,97.7,29.2
"Male",174,88.1,29.1
"Male",166,75.8,27.5
"Male",168,75.3,26.7
"Male",178,98.3,31
"Male",169,77.7,27.2
"Male",185,92.8,27.1
"Male",190,95.1,26.3
"Male",167,85.1,30.5
"Male",169,73.7,25.8
"Male",173,83.6,27.9
"Male",177,86.8,27.7
"Male",166,70.8,25.7
"Male",169,82.2,28.8
"Male",173,91.6,30.6
"Male",175,77.2,25.2
"Male",178,87.1,27.5
"Male",181,81,24.7
"Male",181,84.3,25.7
"Male",174,81.9,27.1
"Male",175,80.7,26.4
"Male",170,85.1,29.4
"Male",175,89.6,29.3
"Male",174,88.5,29.2
"Male",168,83,29.4
"Male",164,71.2,26.5
"Male",173,78.3,26.2
"Male",164,68.1,25.3
"Male",178,92.2,29.1
"Male",169,74.5,26.1
"Male",183,84.5,25.2
"Male",164,71.8,26.7
"Male",189,101.5,28.4
"Male",181,86.2,26.3
"Male",166,71.7,26
"Male",173,77.6,25.9
"Male",164,70.6,26.2
"Male",177,86.9,27.7
"Male",184,103.9,30.7
"Male",169,74.8,26.2
"Male",174,80.8,26.7
"Male",177,90.5,28.9
"Male",185,95.8,28
"Male",176,92.1,29.7
"Male",176,84.1,27.2
"Male",167,67.7,24.3
"Male",182,97.2,29.3
"Male",169,72.7,25.5
"Male",169,81.9,28.7
"Male",179,89.4,27.9
"Male",173,84.5,28.2
"Male",167,75.1,26.9
"Male",176,91.3,29.5
"Male",185,91.3,26.7
"Male",172,86.5,29.2
"Male",178,87.6,27.6
"Male",181,96.8,29.5
"Male",182,95.2,28.7
"Male",176,82.2,26.5
"Male",173,77.4,25.9
"Male",183,104.1,31.1
"Male",181,90.6,27.7
"Male",184,91.4,27
"Male",153,60.8,26
"Male",179,86,26.8
"Male",182,87.6,26.4
"Male",179,84.1,26.2
"Male",186,93.8,27.1
"Male",158,79.4,31.8
"Male",175,80.1,26.2
"Male",182,95,28.7
"Male",179,93.3,29.1
"Male",165,70.2,25.8
"Male",173,89.1,29.8
"Male",175,79.9,26.1
"Male",180,90.2,27.8
"Male",164,68.1,25.3
"Male",180,81.3,25.1
"Male",175,84.8,27.7
"Male",166,64.7,23.5
"Male",166,74.2,26.9
"Male",178,84.1,26.5
"Male",170,76.6,26.5
"Male",171,75,25.6
"Male",174,74.6,24.6
"Male",172,84.4,28.5
"Male",169,75.1,26.3
"Male",178,88,27.8
"Male",175,87.8,28.7
"Male",180,92.7,28.6
"Male",190,100.3,27.8
"Male",169,78.6,27.5
"Male",168,77.7,27.5
"Male",170,77.1,26.7
"Male",183,92.8,27.7
"Male",173,86.4,28.9
"Male",176,81,26.1
"Male",179,86.1,26.9
"Male",184,90.5,26.7
"Male",176,84.3,27.2
"Male",170,75,26
"Male",179,80.5,25.1
"Male",184,85.8,25.3
"Male",179,93.6,29.2
"Male",171,90.6,31
"Male",187,102.6,29.3
"Male",171,79.1,27.1
"Male",188,97.7,27.6
"Male",175,79.6,26
"Male",162,76.2,29
"Male",173,84.2,28.1
"Male",172,81.6,27.6
"Male",177,86,27.5
"Male",174,82.7,27.3
"Male",175,82.3,26.9
"Male",177,88.3,28.2
"Male",167,79.1,28.4
"Male",168,82.1,29.1
"Male",159,74,29.3
"Male",171,80.6,27.6
"Male",178,82.3,26
"Male",172,80.7,27.3
"Male",177,86.7,27.7
"Male",177,80.4,25.7
"Male",171,72.5,24.8
"Male",173,85.3,28.5
"Male",179,94.7,29.6
"Male",180,87.1,26.9
"Male",181,99.9,30.5
"Male",174,84.6,27.9
"Male",176,89.4,28.9
"Male",164,63.6,23.6
"Male",175,81.7,26.7
"Male",173,79.8,26.7
"Male",167,76.1,27.3
"Male",172,69.4,23.5
"Male",171,73.9,25.3
"Male",168,74.2,26.3
"Male",172,86.4,29.2
"Male",168,86.9,30.8
"Male",172,79.5,26.9
"Male",175,83.5,27.3
"Male",199,103.1,26
"Male",179,90,28.1
"Male",179,87.9,27.4
"Male",172,80.2,27.1
"Male",180,84.1,26
"Male",172,87.4,29.5
"Male",190,94,26
"Male",174,81.3,26.9
"Male",192,102.7,27.9
"Male",180,84.5,26.1
"Male",180,92,28.4
"Male",194,105.9,28.1
"Male",177,87.1,27.8
"Male",177,88.4,28.2
"Male",177,89,28.4
"Male",167,71.5,25.6
"Male",172,83.9,28.4
"Male",174,81.4,26.9
"Male",165,71.9,26.4
"Male",174,82.8,27.3
"Male",185,93.9,27.4
"Male",168,73.3,26
"Male",156,68.2,28
"Male",173,72.6,24.3
"Male",191,101.4,27.8
"Male",169,82.8,29
"Male",169,81.3,28.5
"Male",172,81.2,27.4
"Male",182,95.6,28.9
"Male",175,90.9,29.7
"Male",173,84,28.1
"Male",188,97.5,27.6
"Male",175,88.1,28.8
"Male",187,94,26.9
"Male",170,76.7,26.5
"Male",176,88.5,28.6
"Male",170,83.2,28.8
"Male",183,90.8,27.1
"Male",172,79.6,26.9
"Male",162,69.8,26.6
"Male",168,78.2,27.7
"Male",187,94.7,27.1
"Male",164,73,27.1
"Male",170,85.7,29.7
"Male",180,88,27.2
"Male",171,76.5,26.2
"Male",170,79.4,27.5
"Male",164,79.9,29.7
"Male",171,76.5,26.2
"Male",173,88.2,29.5
"Male",187,103.2,29.5
"Male",168,80.1,28.4
"Male",172,80.4,27.2
"Male",167,80.8,29
"Male",182,95.9,29
"Male",166,70.6,25.6
"Male",173,87.1,29.1
"Male",191,97.2,26.6
"Male",161,74,28.5
"Male",165,71.1,26.1
"Male",172,74.8,25.3
"Male",184,91.6,27.1
"Male",176,89.7,29
"Male",165,80.2,29.5
"Male",170,85.3,29.5
"Male",170,82.6,28.6
"Male",173,79.7,26.6
"Male",179,79.9,24.9
"Male",179,93.6,29.2
"Male",177,89.7,28.6
"Male",174,80.3,26.5
"Male",171,79,27
"Male",173,79.7,26.6
"Male",172,81.8,27.7
"Male",189,100.1,28
"Male",175,82.5,26.9
"Male",174,85.1,28.1
"Male",175,85.4,27.9
"Male",165,74.7,27.4
"Male",186,98,28.3
"Male",182,95.7,28.9
"Male",178,86.6,27.3
"Male",180,89.9,27.7
"Male",176,85.1,27.5
"Male",163,71.5,26.9
"Male",179,92.7,28.9
"Male",161,64,24.7
"Male",181,94,28.7
"Male",177,98.9,31.6
"Male",170,76.9,26.6
"Male",181,86.7,26.5
"Male",187,90.5,25.9
"Male",173,91.4,30.5
"Male",187,97.6,27.9
"Male",178,78,24.6
"Male",165,73.3,26.9
"Male",183,95.1,28.4
"Male",171,74.2,25.4
"Male",172,80.5,27.2
"Male",177,90.6,28.9
"Male",168,81.5,28.9
"Male",174,80.7,26.7
"Male",179,82.4,25.7
"Male",169,73.9,25.9
"Male",174,80.1,26.5
"Male",184,101.9,30.1
"Male",171,87.9,30.1
"Male",172,74.4,25.1
"Male",174,86,28.4
"Male",174,84.4,27.9
"Male",179,89.2,27.8
"Male",175,88.6,28.9
"Male",176,90.2,29.1
"Male",184,91,26.9
"Male",172,80.9,27.3
"Male",176,91.7,29.6
"Male",178,83.7,26.4
"Male",176,87.8,28.3
"Male",190,104.4,28.9
"Male",172,78.4,26.5
"Male",170,77.7,26.9
"Male",185,92,26.9
"Male",174,92.7,30.6
"Male",170,76.3,26.4
"Male",188,89.6,25.4
"Male",154,62.5,26.4
"Male",177,90.9,29
"Male",172,88.1,29.8
"Male",177,88.2,28.2
"Male",178,94.4,29.8
"Male",164,75.5,28.1
"Male",165,84,30.9
"Male",177,89.4,28.5
"Male",173,88,29.4
"Male",179,92.2,28.8
"Male",188,94.2,26.7
"Male",182,89.7,27.1
"Male",171,83,28.4
"Male",172,79.1,26.7
"Male",158,67.8,27.2
"Male",183,97.6,29.1
"Male",174,81.6,27
"Male",177,92.2,29.4
"Male",181,82.9,25.3
"Male",183,98.1,29.3
"Male",184,96.9,28.6
"Male",164,73.5,27.3
"Male",180,96.3,29.7
"Male",180,89.7,27.7
"Male",169,78,27.3
"Male",180,92.2,28.5
"Male",170,74.7,25.8
"Male",178,87.4,27.6
"Male",182,94.7,28.6
"Male",178,89.9,28.4
"Male",172,76.2,25.8
"Male",183,95,28.4
"Male",175,79.8,26.1
"Male",177,89,28.4
"Male",176,88.4,28.5
"Male",174,81.1,26.8
"Male",174,87.6,28.9
"Male",188,98.8,28
"Male",184,98.4,29.1
"Male",174,86.2,28.5
"Male",174,82.2,27.2
"Male",165,78.7,28.9
"Male",192,98.5,26.7
"Male",179,90.3,28.2
"Male",186,99.9,28.9
"Male",186,94.9,27.4
"Male",166,78.3,28.4
"Male",190,101.9,28.2
"Male",175,94.2,30.8
"Male",177,86.7,27.7
"Male",170,79.8,27.6
"Male",188,96.8,27.4
"Male",179,82.5,25.7
"Male",185,95.6,27.9
"Male",177,86,27.5
"Male",177,92.6,29.6
"Male",169,83.7,29.3
"Male",175,90.7,29.6
"Male",172,77.5,26.2
"Male",183,96,28.7
"Male",192,98.9,26.8
"Male",162,72.6,27.7
"Male",176,83.9,27.1
"Male",180,88,27.2
"Male",192,113.2,30.7
"Male",181,86.8,26.5
"Male",178,89.5,28.2
"Male",172,82.8,28
"Male",173,84.2,28.1
"Male",180,90.1,27.8
"Male",167,78.3,28.1
"Male",188,98.8,28
"Male",182,89.5,27
"Male",158,67.1,26.9
"Male",165,71.7,26.3
"Male",159,63.6,25.2
"Male",175,86.7,28.3
"Male",177,92.6,29.6
"Male",172,77.7,26.3
"Male",186,91.8,26.5
"Male",177,89.8,28.7
"Male",180,101.9,31.5
"Male",172,85.5,28.9
"Male",180,87.1,26.9
"Male",179,94.3,29.4
"Male",180,88.8,27.4
"Male",176,86.4,27.9
"Male",165,69.2,25.4
"Male",184,94,27.8
"Male",175,80.7,26.4
"Male",169,78.7,27.6
"Male",193,104.8,28.1
"Male",184,90.2,26.6
"Male",170,81.9,28.3
"Male",162,73,27.8
"Male",174,85.6,28.3
"Male",177,91,29
"Male",185,92.2,26.9
"Male",187,94.4,27
"Male",167,73.7,26.4
"Male",169,72.6,25.4
"Male",174,91.2,30.1
"Male",187,96.1,27.5
"Male",160,67.4,26.3
"Male",173,86.8,29
"Male",190,94,26
"Male",164,78.2,29.1
"Male",181,83.3,25.4
"Male",171,81.9,28
"Male",171,77.3,26.4
"Male",180,91.4,28.2
"Male",174,87.1,28.8
"Male",181,96.1,29.3
"Male",171,84.3,28.8
"Male",180,80.3,24.8
"Male",176,91.2,29.4
"Male",187,92.2,26.4
"Male",182,91,27.5
"Male",178,82.7,26.1
"Male",190,95,26.3
"Male",172,76.6,25.9
"Male",182,85.6,25.8
"Male",183,88.6,26.5
"Male",173,78.9,26.4
"Male",169,74,25.9
"Male",178,82.2,25.9
"Male",194,108.7,28.9
"Male",168,75.3,26.7
"Male",167,69.4,24.9
"Male",182,90.9,27.4
"Male",176,89.6,28.9
"Male",186,98.6,28.5
"Male",175,88.3,28.8
"Male",183,92.3,27.6
"Male",183,92.7,27.7
"Male",154,58.2,24.5
"Male",175,82.3,26.9
"Male",174,85.7,28.3
"Male",180,90.1,27.8
"Male",183,90.2,26.9
"Male",178,85,26.8
"Male",183,92.9,27.7
"Male",180,88,27.2
"Male",184,93.4,27.6
"Male",168,79,28
"Male",173,83.2,27.8
"Male",184,99.1,29.3
"Male",171,79.5,27.2
"Male",180,93.6,28.9
"Male",182,85.9,25.9
"Male",182,97.2,29.3
"Male",168,79.6,28.2
"Male",179,90.9,28.4
"Male",180,98.1,30.3
"Male",169,72.3,25.3
"Male",166,76.1,27.6
"Male",177,82.8,26.4
"Male",183,96.5,28.8
"Male",170,76.8,26.6
"Male",176,79.8,25.8
"Male",166,79.4,28.8
"Male",185,82.2,24
"Male",185,85.7,25
"Male",169,81,28.4
"Male",159,65.6,25.9
"Male",172,74.5,25.2
"Male",174,79.1,26.1
"Male",172,76.9,26
"Male",195,116.1,30.5
"Male",187,101,28.9
"Male",172,76.1,25.7
"Male",177,91.2,29.1
"Male",167,77.5,27.8
"Male",175,78.5,25.6
"Male",180,85,26.2
"Male",176,83.9,27.1
"Male",190,96.6,26.8
"Male",179,91.6,28.6
"Male",173,76.1,25.4
"Male",181,95.6,29.2
"Male",178,93.6,29.5
"Male",166,71,25.8
"Male",172,76.9,26
"Male",188,103.6,29.3
"Male",175,78.1,25.5
"Male",176,87.3,28.2
"Male",175,79,25.8
"Male",172,81.4,27.5
"Male",182,87.5,26.4
"Male",179,88.7,27.7
"Male",174,85.2,28.1
"Male",182,92.8,28
"Male",176,96.2,31.1
"Male",189,95.2,26.7
"Male",184,89.2,26.3
"Male",186,94.4,27.3
"Male",173,80,26.7
"Male",171,85.9,29.4
"Male",180,88.1,27.2
"Male",171,80.2,27.4
"Male",181,95.1,29
"Male",167,71.9,25.8
"Male",164,77.7,28.9
"Male",171,81.8,28
"Male",181,95.9,29.3
"Male",173,86.2,28.8
"Male",171,80.9,27.7
"Male",167,74,26.5
"Male",172,70.4,23.8
"Male",158,59.3,23.8
"Male",171,84.7,29
"Male",177,88,28.1
"Male",178,92.9,29.3
"Male",175,90.4,29.5
"Male",180,87.2,26.9
"Male",182,94.3,28.5
"Male",169,73.4,25.7
"Male",175,86.6,28.3
"Male",173,77.6,25.9
"Male",179,85.4,26.7
"Male",181,91,27.8
"Male",178,85.5,27
"Male",169,75.1,26.3
"Male",179,81.1,25.3
"Male",175,79.3,25.9
"Male",177,85,27.1
"Male",176,91.4,29.5
"Male",182,93.6,28.3
"Male",174,91.1,30.1
"Male",178,102.1,32.2
"Male",180,90.4,27.9
"Male",170,77.5,26.8
"Male",172,79.3,26.8
"Male",180,97.4,30.1
"Male",170,79.5,27.5
"Male",174,84.9,28
"Male",168,74.2,26.3
"Male",167,71.2,25.5
"Male",164,72.1,26.8
"Male",167,70.3,25.2
"Male",178,80.6,25.4
"Male",176,89.1,28.8
"Male",179,88.1,27.5
"Male",187,95.1,27.2
"Male",184,88.4,26.1
"Male",187,92.5,26.5
"Male",187,96.2,27.5
"Male",160,70.3,27.5
"Male",184,95.1,28.1
"Male",181,79.2,24.2
"Male",183,93.4,27.9
"Male",169,85.9,30.1
"Male",161,65.7,25.3
"Male",180,84.8,26.2
"Male",192,105.3,28.6
"Male",173,83.1,27.8
"Male",178,87,27.5
"Male",182,88.3,26.7
"Male",182,92.7,28
"Male",190,94.3,26.1
"Male",170,79.1,27.4
"Male",173,84.1,28.1
"Male",173,76.3,25.5
"Male",183,92.5,27.6
"Male",169,74.5,26.1
"Male",165,82,30.1
"Male",173,79.2,26.5
"Male",179,90.1,28.1
"Male",175,75.7,24.7
"Male",185,92.1,26.9
"Male",179,86.4,27
"Male",176,78.2,25.2
"Male",168,82.1,29.1
"Male",155,61.2,25.5
"Male",168,76.9,27.2
"Male",176,90,29.1
"Male",180,87.2,26.9
"Male",165,73.1,26.9
"Male",170,77.1,26.7
"Male",181,86.9,26.5
"Male",172,78.6,26.6
"Male",174,82.6,27.3
"Male",171,85.7,29.3
"Male",173,80.1,26.8
"Male",180,98.7,30.5
"Male",167,76.2,27.3
"Male",174,80.5,26.6
"Male",184,92.7,27.4
"Male",177,98.5,31.4
"Male",169,77.2,27
"Male",172,78.9,26.7
"Male",181,85.3,26
"Male",167,78.4,28.1
"Male",174,84.6,27.9
"Male",177,93.1,29.7
"Male",183,93.3,27.9
"Male",172,82,27.7
"Male",177,86.1,27.5
"Male",170,79.5,27.5
"Male",182,89.2,26.9
"Male",175,83.3,27.2
"Male",174,92.1,30.4
"Male",173,86.4,28.9
"Male",171,75.5,25.8
"Male",173,87,29.1
"Male",180,87.8,27.1
"Male",180,88.4,27.3
"Male",180,96.5,29.8
"Male",189,113.4,31.7
"Male",165,76.4,28.1
"Male",171,78.9,27
"Male",180,87.8,27.1
"Male",182,93.9,28.3
"Male",180,93.4,28.8
"Male",179,90.4,28.2
"Male",174,81,26.8
"Male",179,86,26.8
"Male",182,90.8,27.4
"Male",172,75.2,25.4
"Male",160,68.7,26.8
"Male",170,79.4,27.5
"Male",168,79.2,28.1
"Male",165,75.4,27.7
"Male",174,88,29.1
"Male",178,86.1,27.2
"Male",164,67.5,25.1
"Male",184,101.3,29.9
"Male",178,86.7,27.4
"Male",176,78.2,25.2
"Male",177,86.9,27.7
"Male",177,87.1,27.8
"Male",176,80.6,26
"Male",164,73.8,27.4
"Male",171,80.7,27.6
"Male",187,97.4,27.9
"Male",180,92.7,28.6
"Male",190,102.3,28.3
"Male",173,86.3,28.8
"Male",177,94.3,30.1
"Male",171,80.4,27.5
"Male",172,87.4,29.5
"Male",180,99,30.6
"Male",181,87.1,26.6
"Male",189,99.7,27.9
"Male",177,83.3,26.6
"Male",179,83.3,26
"Male",173,83.3,27.8
"Male",183,97.9,29.2
"Male",173,80.5,26.9
"Male",174,79.8,26.4
"Male",175,90.9,29.7
"Male",173,82.5,27.6
"Male",187,97.8,28
"Male",171,77.6,26.5
"Male",188,97.1,27.5
"Male",169,77.1,27
"Male",183,90.1,26.9
"Male",181,93.3,28.5
"Male",179,89.8,28
"Male",167,74.8,26.8
"Male",182,91.7,27.7
"Male",180,91.6,28.3
"Male",177,85.6,27.3
"Male",179,90.1,28.1
"Male",180,78.9,24.4
"Male",169,83.2,29.1
"Male",168,83.4,29.5
"Male",174,77.5,25.6
"Male",174,83.8,27.7
"Male",173,76.8,25.7
"Male",169,89.7,31.4
"Male",163,67.8,25.5
"Male",175,79.1,25.8
"Male",184,90.8,26.8
"Male",180,88.1,27.2
"Male",184,93.8,27.7
"Male",179,89.6,28
"Male",184,98.3,29
"Male",183,99.9,29.8
"Male",178,79.8,25.2
"Male",176,86,27.8
"Male",163,69.9,26.3
"Male",177,85.5,27.3
"Male",164,78.2,29.1
"Male",181,95.4,29.1
"Male",175,79.5,26
"Male",171,71.6,24.5
"Male",176,91.8,29.6
"Male",169,79.9,28
"Male",173,80.9,27
"Male",173,79,26.4
"Male",168,75.6,26.8
"Male",180,89,27.5
"Male",173,87.5,29.2
"Male",180,90.7,28
"Male",183,98,29.3
"Male",181,95.2,29.1
"Male",165,74.5,27.4
"Male",169,78.6,27.5
"Male",183,92,27.5
"Male",174,81.6,27
"Male",178,82.4,26
"Male",186,91.3,26.4
"Male",174,78.3,25.9
"Male",177,83.6,26.7
"Male",166,76,27.6
"Male",175,79.8,26.1
"Male",168,71.8,25.4
"Male",184,90.5,26.7
"Male",173,79.1,26.4
"Male",182,96,29
"Male",180,89.3,27.6
"Male",185,100.2,29.3
"Male",181,94.2,28.8
"Male",178,100,31.6
"Male",182,95.3,28.8
"Male",193,102.7,27.6
"Male",181,90.4,27.6
"Male",170,72.8,25.2
"Male",181,92.1,28.1
"Male",179,88.7,27.7
"Male",174,83.3,27.5
"Male",162,67.1,25.6
"Male",175,83.8,27.4
"Male",170,84.9,29.4
"Male",168,74.3,26.3
"Male",178,91.1,28.8
"Male",167,77.2,27.7
"Male",171,84.5,28.9
"Male",181,92.1,28.1
"Male",176,92.1,29.7
"Male",175,89,29.1
"Male",177,81.9,26.1
"Male",176,85.6,27.6
"Male",174,85.2,28.1
"Male",165,72.1,26.5
"Male",170,77.6,26.9
"Male",175,84.3,27.5
"Male",163,71.6,26.9
"Male",170,68.6,23.7
"Male",177,88.6,28.3
"Male",181,85.6,26.1
"Male",186,99.2,28.7
"Male",189,93.4,26.1
"Male",178,86.1,27.2
"Male",182,96.3,29.1
"Male",175,77.9,25.4
"Male",172,81.3,27.5
"Male",182,96.2,29
"Male",175,89.7,29.3
"Male",169,79.3,27.8
"Male",186,88.7,25.6
"Male",187,93.5,26.7
"Male",182,90.3,27.3
"Male",194,111.7,29.7
"Male",180,96.7,29.8
"Male",184,104.4,30.8
"Male",183,96.5,28.8
"Male",173,87.3,29.2
"Male",172,78.1,26.4
"Male",157,61.5,25
"Male",174,88.5,29.2
"Male",182,97.5,29.4
"Male",182,93.9,28.3
"Male",182,89.9,27.1
"Male",183,94.3,28.2
"Male",179,83.1,25.9
"Male",173,84.2,28.1
"Male",170,74.9,25.9
"Male",171,72.6,24.8
"Male",177,85.3,27.2
"Male",171,79.1,27.1
"Male",167,76.3,27.4
"Male",157,61.6,25
"Male",187,99.8,28.5
"Male",163,77,29
"Male",176,87.7,28.3
"Male",179,88.6,27.7
"Male",160,71.4,27.9
"Male",172,77.2,26.1
"Male",197,105.5,27.2
"Male",177,80.6,25.7
"Male",181,84,25.6
"Male",173,83.9,28
"Male",175,83.5,27.3
"Male",190,102.2,28.3
"Male",167,67.2,24.1
"Male",171,73.9,25.3
"Male",167,79.6,28.5
"Male",172,78,26.4
"Male",177,82.5,26.3
"Male",181,87.5,26.7
"Male",181,88.9,27.1
"Male",166,74.4,27
"Male",182,92.4,27.9
"Male",170,81,28
"Male",162,63.7,24.3
"Male",181,88,26.9
"Male",173,82.7,27.6
"Male",175,81.2,26.5
"Male",152,51.2,22.2
"Male",174,85.6,28.3
"Male",173,77.7,26
"Male",191,100.4,27.5
"Male",174,90.4,29.9
"Male",165,72.2,26.5
"Male",180,94.9,29.3
"Male",189,103.6,29
"Male",158,70,28
"Male",170,74.6,25.8
"Male",178,88.8,28
"Male",181,83.3,25.4
"Male",193,109.2,29.3
"Male",181,93.1,28.4
"Male",176,89.5,28.9
"Male",173,80.3,26.8
"Male",176,78.2,25.2
"Male",187,99.2,28.4
"Male",168,75.8,26.9
"Male",183,95.9,28.6
"Male",171,78,26.7
"Male",175,82.7,27
"Male",180,88.3,27.3
"Male",178,87.2,27.5
"Male",172,77.9,26.3
"Male",176,86.6,28
"Male",176,93.3,30.1
"Male",173,80.6,26.9
"Male",169,69.5,24.3
"Male",172,79.3,26.8
"Male",172,90,30.4
"Male",170,85.9,29.7
"Male",180,90.6,28
"Male",184,92.2,27.2
"Male",172,81.8,27.7
"Male",177,89.4,28.5
"Male",173,85.4,28.5
"Male",160,72.9,28.5
"Male",179,84.9,26.5
"Male",189,103.9,29.1
"Male",169,75.8,26.5
"Male",179,82.9,25.9
"Male",172,82.8,28
"Male",174,83.1,27.4
"Male",192,103.4,28
"Male",166,74.6,27.1
"Male",181,97.5,29.8
"Male",183,92.5,27.6
"Male",171,75.5,25.8
"Male",162,69.2,26.4
"Male",183,95.3,28.5
"Male",166,78.6,28.5
"Male",163,68.6,25.8
"Male",169,82.9,29
"Male",184,98.2,29
"Male",170,89.7,31
"Male",177,87.3,27.9
"Male",165,79.3,29.1
"Male",176,85.8,27.7
"Male",171,85.3,29.2
"Male",178,87.5,27.6
"Male",171,84.8,29
"Male",176,88.7,28.6
"Male",180,83.9,25.9
"Male",165,68.3,25.1
"Male",174,85.5,28.2
"Male",169,87.8,30.7
"Male",181,91.9,28.1
"Male",179,84.6,26.4
"Male",172,85.5,28.9
"Male",175,89.6,29.3
"Male",185,99.7,29.1
"Male",201,122.5,30.3
"Male",171,80,27.4
"Male",170,75.4,26.1
"Male",170,72.6,25.1
"Male",188,103.4,29.3
"Male",166,70.2,25.5
"Male",172,75.8,25.6
"Male",172,77.2,26.1
"Male",176,80.6,26
"Male",176,80.9,26.1
"Male",165,68.5,25.2
"Male",173,79.6,26.6
"Male",184,88.5,26.1
"Male",178,92.1,29.1
"Male",173,69.2,23.1
"Male",170,85.5,29.6
"Male",186,96.8,28
"Male",179,88.4,27.6
"Male",176,80.6,26
"Male",188,98.7,27.9
"Male",176,90.2,29.1
"Male",176,83.1,26.8
"Male",182,99,29.9
"Male",184,94.1,27.8
"Male",172,79,26.7
"Male",172,82.6,27.9
"Male",180,97.3,30
"Male",174,76.9,25.4
"Male",175,86.9,28.4
"Male",181,91.1,27.8
"Male",171,79.3,27.1
"Male",170,76.8,26.6
"Male",168,77.8,27.6
"Male",170,76.4,26.4
"Male",174,81.2,26.8
"Male",163,71.8,27
"Male",169,76.9,26.9
"Male",167,76.1,27.3
"Male",176,85.7,27.7
"Male",187,96.6,27.6
