"country","cur_name","cur_code","city","urban_class","wage_eur","cap_eur","cap_index","milk_eur"
"UK","Pound Sterling","GBP","Cardiff",NA,14.21323365,4.889073,0.343980343980344,1.69
"UK","Pound Sterling","GBP","Aberdeen","Urban",15.132845,4.889073,0.323076923076923,1.69
"UK","Pound Sterling","GBP","London","Urban",16.8789425,4.889073,0.289655172413793,1.69
"UK","Pound Sterling","GBP","Edinburgh","Urban",15.132845,4.889073,0.323076923076923,1.69
"UK","Pound Sterling","GBP","Bristol","Urban",14.5508125,4.889073,0.336,1.69
"UK","Pound Sterling","GBP","Cambridge","Suburban",15.7148775,4.889073,0.311111111111111,1.69
"UK","Pound Sterling","GBP","London","Urban",15.07464175,4.889073,0.324324324324324,1.69
"UK","Pound Sterling","GBP","Birmingham","Urban",14.3179995,4.889073,0.341463414634146,1.69
"USA","US dollar","USD","Washington DC","Urban",11.77497,4.8931542,0.415555555555556,1.06
"Norway","Norwegian Krone","NOK","Oslo","Suburban",23.121515,4.99424724,0.216,2.49
"Norway","Norwegian Krone","NOK","Bergen","Suburban",20.3469332,4.99424724,0.245454545454545,2.49
"Norway","Norwegian Krone","NOK","Oslo","Urban",18.31223988,4.99424724,0.272727272727273,2.49
"Norway","Norwegian Krone","NOK","Oslo","Urban",21.36427986,4.99424724,0.233766233766234,2.49
"Sweden","Swedish Krona","SEK","Stockholm","Urban",14.77738745,4.6013422,0.311377245508982,1.66
"Sweden","Swedish Krona","SEK","Skövde","Urban",14.24646335,4.6013422,0.322981366459627,1.66
"Sweden","Swedish Krona","SEK","Stora Höga","Suburban",14.6889001,4.6013422,0.313253012048193,1.66
"Austria","Euro","EUR","Vienna","Urban",18.7,4.8,0.25668449197861,1.74
"Netherlands","Euro","EUR","Eindhoven","Urban",13.32,4.8,0.36036036036036,1.35
"Austria","Euro","EUR","Vienna","Urban",11,4.8,0.436363636363636,1.74
"Germany","Euro","EUR","Hamburg","Urban",18.4,4.8,0.260869565217391,1.35
"Germany","Euro","EUR","Hamburg","Urban",13.9,4.8,0.345323741007194,1.35
"Ireland","Euro","EUR","Dublin","Suburban",18,4.8,0.266666666666667,1.62
"Netherlands","Euro","EUR","Utrecht","Urban",16.4,4.8,0.292682926829268,1.35
"Germany","Euro","EUR","Luebeck","Suburban",12.5,4.8,0.384,1.35
"UK","Pound Sterling","GBP","Liverpool","Urban",14.79526615,4.83086975,0.326514555468135,1.69
"USA","US dollar","USD","Seattle","Urban",18.927174,4.8059322,0.253917050691244,1.06
"USA","US dollar","USD","Deland","Urban",13.0833,4.79721,0.366666666666667,1.06
"USA","US dollar","USD","New York City","Urban",14.82774,4.79721,0.323529411764706,1.06
"USA","US dollar","USD","Berkeley","Urban",18.31662,4.79721,0.261904761904762,1.06
"USA","US dollar","USD","Charleston","Urban",17.4444,4.79721,0.275,1.06
"USA","US dollar","USD","Fairfax","Suburban",13.0833,4.79721,0.366666666666667,1.06
"USA","US dollar","USD","Austin","Urban",13.0833,4.79721,0.366666666666667,1.06
"USA","US dollar","USD","San José","Urban",16.13607,4.79721,0.297297297297297,1.06
"USA","US dollar","USD","Chicago","Urban",14.39163,4.79721,0.333333333333333,1.06
"USA","US dollar","USD","Normal, IL",NA,12.21108,4.79721,0.392857142857143,1.06
"USA","US dollar","USD","Santa Barbara, CA","Urban",23.54994,4.79721,0.203703703703704,1.06
"USA","US dollar","USD","Los Angeles","Urban",15.525516,4.79721,0.308988764044944,1.06
"USA","US dollar","USD","Seattle","Urban",18.578286,4.79721,0.258215962441315,1.06
"USA","US dollar","USD","Detroit","Urban",17.4444,4.79721,0.275,1.06
"USA","US dollar","USD","Washington DC","Urban",13.0833,4.79721,0.366666666666667,1.06
"USA","US dollar","USD","Los Angeles","Urban",17.4444,4.79721,0.275,1.06
"USA","US dollar","USD","Seattle","Urban",18.31662,4.79721,0.261904761904762,1.06
"USA","US dollar","USD","Menlo Park","Suburban",20.06106,4.79721,0.239130434782609,1.06
"USA","US dollar","USD","New York City","Urban",13.51941,4.79721,0.354838709677419,1.06
"USA","US dollar","USD","Biloxi","Suburban",11.33886,4.79721,0.423076923076923,1.06
"USA","US dollar","USD","Nashville","Urban",12.952467,4.79721,0.37037037037037,1.06
"USA","US dollar","USD","Venice","Suburban",17.357178,4.79721,0.276381909547739,1.06
"USA","US dollar","USD","Uxbridge, MA","Suburban",13.51941,4.79721,0.354838709677419,1.06
"USA","US dollar","USD","Newport Beach","Suburban",17.4444,4.79721,0.275,1.06
"USA","US dollar","USD","","Suburban",13.95552,4.79721,0.34375,1.06
"USA","US dollar","USD","Dearborn Heights","Suburban",21.8055,4.79721,0.22,1.06
"USA","US dollar","USD","New York City","Urban",18.31662,4.79721,0.261904761904762,1.06
"USA","US dollar","USD","Indianapolis","Urban",14.82774,4.79721,0.323529411764706,1.06
"USA","US dollar","USD","Dana Point","Suburban",19.18884,4.79721,0.25,1.06
"USA","US dollar","USD","Minneapolis","Urban",14.304408,4.79721,0.335365853658537,1.06
"USA","US dollar","USD","Glendale, CA","Suburban",17.4444,4.79721,0.275,1.06
"USA","US dollar","USD","Seattle","Urban",20.06106,4.79721,0.239130434782609,1.06
"USA","US dollar","USD","Dallas","Suburban",8.7222,4.79721,0.55,1.06
"USA","US dollar","USD","Saint Louis, MO","Urban",9.59442,4.79721,0.5,1.06
"USA","US dollar","USD","San Antonio","Urban",9.812475,4.79721,0.488888888888889,1.06
"USA","US dollar","USD","Washington DC","Urban",16.57218,4.79721,0.289473684210526,1.06
"USA","US dollar","USD","Baltimore","Urban",15.26385,4.79721,0.314285714285714,1.06
"USA","US dollar","USD","Huntington Beach, California","Suburban",14.39163,4.79721,0.333333333333333,1.06
"USA","US dollar","USD","Richmond, VA","Urban",11.77497,4.79721,0.407407407407407,1.06
"USA","US dollar","USD","Huntington Beach","Suburban",15.26385,4.79721,0.314285714285714,1.06
"USA","US dollar","USD","Atlanta","Urban",9.59442,4.79721,0.5,1.06
"USA","US dollar","USD","Weatherford, Texas","Suburban",10.46664,4.79721,0.458333333333333,1.06
"USA","US dollar","USD","Long Beach","Urban",16.57218,4.79721,0.289473684210526,1.06
"USA","US dollar","USD","Philadelphia","Urban",22.67772,4.79721,0.211538461538462,1.06
"USA","US dollar","USD","St. Louis","Urban",10.46664,4.79721,0.458333333333333,1.06
"USA","US dollar","USD","New Orleans","Urban",13.0833,4.79721,0.366666666666667,1.06
"USA","US dollar","USD","New York City","Urban",14.5311852,4.79721,0.330132052821128,1.06
"USA","US dollar","USD","Princeton","Suburban",13.95552,4.79721,0.34375,1.06
"Netherlands","Euro","EUR","Rotterdam",NA,20,4.75,0.2375,1.35
"USA","US dollar","USD","","Suburban",13.95552,4.7884878,0.343125,1.06
"USA","US dollar","USD","Germantown","Suburban",8.7222,4.7884878,0.549,1.06
"USA","US dollar","USD","Washington DC","Urban",16.57218,4.7884878,0.288947368421053,1.06
"USA","US dollar","USD","Los Angeles","Urban",17.4444,4.7884878,0.2745,1.06
"UK","Pound Sterling","GBP","Reading",NA,16.8789425,4.7726665,0.282758620689655,1.69
"UK","Pound Sterling","GBP","Stafford","Urban",14.21323365,4.7726665,0.335790335790336,1.69
"UK","Pound Sterling","GBP","Edinburgh","Urban",14.434406,4.7726665,0.330645161290323,1.69
"UK","Pound Sterling","GBP","London","Urban",16.8789425,4.7726665,0.282758620689655,1.69
"UK","Pound Sterling","GBP","Huddersfield","Rural",17.8101945,4.7726665,0.26797385620915,1.69
"UK","Pound Sterling","GBP","London","Suburban",13.96878,4.7726665,0.341666666666667,1.69
"UK","Pound Sterling","GBP","Huddersfield","Urban",14.56245315,4.7726665,0.327737809752198,1.69
"UK","Pound Sterling","GBP","Shrewsbury, Shropshire","Urban",14.21323365,4.7726665,0.335790335790336,1.69
"UK","Pound Sterling","GBP","Bristol","Urban",14.434406,4.7726665,0.330645161290323,1.69
"UK","Pound Sterling","GBP","Eastbourne","Suburban",12.2226825,4.7726665,0.39047619047619,1.69
"UK","Pound Sterling","GBP","Oxford","Urban",15.132845,4.7726665,0.315384615384615,1.69
"UK","Pound Sterling","GBP","Swansea","Urban",15.132845,4.7726665,0.315384615384615,1.69
"UK","Pound Sterling","GBP","Edinburgh","Urban",14.667219,4.7726665,0.325396825396825,1.69
"UK","Pound Sterling","GBP","Bath","Urban",14.434406,4.7726665,0.330645161290323,1.69
"UK","Pound Sterling","GBP","Cardiff","Urban",14.667219,4.7726665,0.325396825396825,1.69
"UK","Pound Sterling","GBP","London","Urban",17.460975,4.7726665,0.273333333333333,1.69
"UK","Pound Sterling","GBP","Leeds","Suburban",14.21323365,4.7726665,0.335790335790336,1.69
"UK","Pound Sterling","GBP","Aberdeen","Suburban",14.21323365,4.7726665,0.335790335790336,1.69
"UK","Pound Sterling","GBP","Bath","Urban",14.3179995,4.7726665,0.333333333333333,1.69
"UK","Pound Sterling","GBP","Oxford",NA,14.667219,4.7726665,0.325396825396825,1.69
"UK","Pound Sterling","GBP","York","Urban",15.132845,4.7726665,0.315384615384615,1.69
"UK","Pound Sterling","GBP","Southampton","Urban",14.21323365,4.7726665,0.335790335790336,1.69
"UK","Pound Sterling","GBP","London","Suburban",14.84182875,4.7726665,0.32156862745098,1.69
"UK","Pound Sterling","GBP","London","Urban",15.30745475,4.7726665,0.311787072243346,1.69
"UK","Pound Sterling","GBP","Leeds","Urban",14.3179995,4.7726665,0.333333333333333,1.69
"UK","Pound Sterling","GBP","Leeds","Urban",14.5508125,4.7726665,0.328,1.69
"USA","US dollar","USD","Kalamazoo, MI",NA,13.301355,4.753599,0.357377049180328,1.06
"USA","US dollar","USD","Chico, Ca","Suburban",14.39163,4.753599,0.33030303030303,1.06
"USA","US dollar","USD","Newark, CA","Suburban",17.662455,4.753599,0.269135802469136,1.06
"USA","US dollar","USD","Brooklyn","Urban",20.93328,4.7448768,0.226666666666667,1.06
"USA","US dollar","USD","Buffalo, NY","Urban",15.69996,4.7448768,0.302222222222222,1.06
"Germany","Euro","EUR","Kiel","Urban",14.97,4.7,0.313961255845023,1.35
"France","Euro","EUR","Chamonix","Urban",14,4.7,0.335714285714286,1.37
"Finland","Euro","EUR","Helsinki","Urban",14,4.7,0.335714285714286,1.37
"Netherlands","Euro","EUR","Amsterdam","Urban",15,4.7,0.313333333333333,1.35
"Israel","New Israeli Sheqel","ILS","Haifa","Urban",12.9094965,4.8769209,0.377777777777778,2.49
"Israel","New Israeli Sheqel","ILS","Tel Aviv","Urban",12.0488634,4.8769209,0.404761904761905,2.49
"USA","US dollar","USD","Oyster bay","Suburban",10.46664,4.7361546,0.4525,1.06
"USA","US dollar","USD","San Antonio","Urban",9.15831,4.7361546,0.517142857142857,1.06
"Denmark","Danish Krone","DKK","Copenhagen","Urban",20.06535,4.681915,0.233333333333333,2.13
"Poland","Zloty","PLN","Warsaw","Urban",8.021475,4.5837,0.571428571428571,1.05
"USA","US dollar","USD","Boston","Urban",21.36939,4.709988,0.220408163265306,1.06
"USA","US dollar","USD","Traverse City, Michigan","Suburban",10.46664,4.709988,0.45,1.06
"USA","US dollar","USD","Seattle","Urban",18.6044526,4.709988,0.253164556962025,1.06
"USA","US dollar","USD","Albuquerque","Urban",13.51941,4.6925436,0.347096774193548,1.06
"USA","US dollar","USD","Tallahassee","Suburban",12.429135,4.6925436,0.377543859649123,1.06
"Costa Rica","Costa Rican Colon","CRC","Heredia","Urban",4.29011,4.875125,1.13636363636364,2.41
"USA","US dollar","USD","St. Paul","Urban",15.002184,4.6838214,0.312209302325581,1.06
"China","Hong Kong Dollar","HKD","Hong Kong","Urban",10.97351535,4.669581,0.425531914893617,1.77
"China","Hong Kong Dollar","HKD","Hong Kong","Urban",7.4490935,4.669581,0.626865671641791,1.77
"USA","US dollar","USD","Portland","Suburban",14.39163,4.666377,0.324242424242424,1.06
"USA","US dollar","USD","","Urban",15.26385,4.666377,0.305714285714286,1.06
"USA","US dollar","USD","Asheville, NC","Urban",21.020502,4.666377,0.221991701244813,1.06
"UK","Pound Sterling","GBP","London","Urban",16.29691,4.65626,0.285714285714286,1.69
"UK","Pound Sterling","GBP","London","Urban",14.5508125,4.65626,0.32,1.69
"UK","Pound Sterling","GBP","Oxford","Urban",13.3867475,4.65626,0.347826086956522,1.69
"UK","Pound Sterling","GBP","Manchester","Suburban",15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","Teesside","Urban",17.3445685,4.65626,0.268456375838926,1.69
"UK","Pound Sterling","GBP","Bath","Urban",14.4111247,4.65626,0.323101777059774,1.69
"UK","Pound Sterling","GBP","Frome, Somerset",NA,16.29691,4.65626,0.285714285714286,1.69
"UK","Pound Sterling","GBP","London","Urban",15.7148775,4.65626,0.296296296296296,1.69
"UK","Pound Sterling","GBP","Guildford","Suburban",13.04916865,4.65626,0.356824264049955,1.69
"UK","Pound Sterling","GBP","Glasgow","Urban",15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","London","Suburban",19.789105,4.65626,0.235294117647059,1.69
"UK","Pound Sterling","GBP","Gatwick","Urban",18.857853,4.65626,0.246913580246914,1.69
"UK","Pound Sterling","GBP","Preston","Suburban",14.667219,4.65626,0.317460317460317,1.69
"UK","Pound Sterling","GBP","Edinburgh","Urban",13.96878,4.65626,0.333333333333333,1.69
"UK","Pound Sterling","GBP","Bath","Urban",15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","London","Urban",17.460975,4.65626,0.266666666666667,1.69
"UK","Pound Sterling","GBP","","Suburban",14.5508125,4.65626,0.32,1.69
"UK","Pound Sterling","GBP","Liverpool","Suburban",14.5508125,4.65626,0.32,1.69
"UK","Pound Sterling","GBP","London","Urban",18.62504,4.65626,0.25,1.69
"UK","Pound Sterling","GBP","Liverpool","Urban",16.29691,4.65626,0.285714285714286,1.69
"UK","Pound Sterling","GBP","Manchester","Urban",15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","Hertfordshire","Suburban",14.21323365,4.65626,0.327600327600328,1.69
"UK","Pound Sterling","GBP","St. James park ( westminster)","Urban",16.8789425,4.65626,0.275862068965517,1.69
"UK","Pound Sterling","GBP","London","Urban",18.0430075,4.65626,0.258064516129032,1.69
"UK","Pound Sterling","GBP","London","Rural",15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","Leicester","Urban",14.56245315,4.65626,0.319744204636291,1.69
"UK","Pound Sterling","GBP","Winchester",NA,15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","Manchester","Urban",15.831284,4.65626,0.294117647058824,1.69
"UK","Pound Sterling","GBP","Edinburgh","Urban",14.21323365,4.65626,0.327600327600328,1.69
"UK","Pound Sterling","GBP","Leeds","Urban",15.7148775,4.65626,0.296296296296296,1.69
"UK","Pound Sterling","GBP","Wakefield","Suburban",15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","London","Urban",17.28636525,4.65626,0.269360269360269,1.69
"UK","Pound Sterling","GBP","London","Urban",19.2070725,4.65626,0.242424242424242,1.69
"UK","Pound Sterling","GBP","Exeter","Urban",16.56464495,4.65626,0.28109627547435,1.69
"UK","Pound Sterling","GBP","Leeds","Urban",13.3867475,4.65626,0.347826086956522,1.69
"UK","Pound Sterling","GBP","Eastbourne","Urban",15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","Bournemouth","Urban",15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","Birmingham","Urban",14.3179995,4.65626,0.32520325203252,1.69
"UK","Pound Sterling","GBP","Worcester","Suburban",15.7148775,4.65626,0.296296296296296,1.69
"UK","Pound Sterling","GBP","London","Urban",17.16995875,4.65626,0.271186440677966,1.69
"UK","Pound Sterling","GBP","Birmingham","Urban",15.132845,4.65626,0.307692307692308,1.69
"UK","Pound Sterling","GBP","Lyme Regis","Urban",15.7148775,4.65626,0.296296296296296,1.69
"UK","Pound Sterling","GBP","Bristol","Urban",16.29691,4.65626,0.285714285714286,1.69
"UK","Pound Sterling","GBP","Bournemouth","Urban",15.7148775,4.65626,0.296296296296296,1.69
"UK","Pound Sterling","GBP","London","Urban",17.228162,4.65626,0.27027027027027,1.69
"UK","Pound Sterling","GBP","Edinburgh","Urban",15.7148775,4.65626,0.296296296296296,1.69
"UK","Pound Sterling","GBP","Edinburgh","Urban",14.4576873,4.65626,0.322061191626409,1.69
"UK","Pound Sterling","GBP","London","Urban",16.529723,4.65626,0.28169014084507,1.69
"UK","Pound Sterling","GBP","Penryn","Suburban",14.900032,4.65626,0.3125,1.69
"Sweden","Swedish Krona","SEK","Stockholm","Urban",14.8658748,4.4243675,0.297619047619048,1.66
"Sweden","Swedish Krona","SEK","Stockholm","Urban",14.95436215,4.4243675,0.29585798816568,1.66
"UK","Pound Sterling","GBP","London","Urban",17.460975,4.64461935,0.266,1.69
"USA","US dollar","USD","Joplin, Missouri","Suburban",14.82774,4.6489326,0.313529411764706,1.06
"Germany","Euro","EUR","Frankfurt","Urban",14,4.6,0.328571428571429,1.35
"Belgium","Euro","EUR","Brussels","Urban",19,4.6,0.242105263157895,1.33
"UK","Pound Sterling","GBP","Milton Keynes","Suburban",14.21323365,4.59805675,0.323505323505324,1.69
"UK","Pound Sterling","GBP","Manchester","Urban",14.4809686,4.59805675,0.317524115755627,1.69
"UK","Pound Sterling","GBP","Nottingham","Urban",13.4798727,4.59805675,0.341105354058722,1.69
"UK","Pound Sterling","GBP","Glasgow","Urban",14.667219,4.59805675,0.313492063492063,1.69
"UK","Pound Sterling","GBP","Exeter","Urban",15.7148775,4.59805675,0.292592592592593,1.69
"UK","Pound Sterling","GBP","London","Suburban",15.132845,4.59805675,0.303846153846154,1.69
"UK","Pound Sterling","GBP","London","Urban",14.21323365,4.59805675,0.323505323505324,1.69
"UK","Pound Sterling","GBP","Bangor","Suburban",14.21323365,4.59805675,0.323505323505324,1.69
"UK","Pound Sterling","GBP","London","Urban",16.29691,4.59805675,0.282142857142857,1.69
"UK","Pound Sterling","GBP","London","Suburban",16.12230025,4.59805675,0.285198555956679,1.69
"UK","Pound Sterling","GBP","","Suburban",14.3179995,4.59805675,0.321138211382114,1.69
"UK","Pound Sterling","GBP","Lytham","Suburban",15.831284,4.59805675,0.290441176470588,1.69
"UK","Pound Sterling","GBP","","Rural",14.4809686,4.59805675,0.317524115755627,1.69
"USA","US dollar","USD","Atlanta","Urban",13.0833,4.5878772,0.350666666666667,1.06
"USA","US dollar","USD","Half Moon Bay","Suburban",17.4444,4.579155,0.2625,1.06
"USA","US dollar","USD","Portland, OR","Urban",16.4326248,4.579155,0.278662420382166,1.06
"USA","US dollar","USD","Portland","Urban",14.217186,4.579155,0.322085889570552,1.06
"USA","US dollar","USD","Manhattan","Urban",14.82774,4.579155,0.308823529411765,1.06
"USA","US dollar","USD","New York City","Urban",18.31662,4.579155,0.25,1.06
"USA","US dollar","USD","Charlottesville, Virginia","Urban",15.69996,4.579155,0.291666666666667,1.06
"USA","US dollar","USD","Miami","Urban",18.75273,4.579155,0.244186046511628,1.06
"USA","US dollar","USD","Montclair, New Jersey","Suburban",14.39163,4.579155,0.318181818181818,1.06
"USA","US dollar","USD","Charlotte, NC","Suburban",11.949414,4.579155,0.383211678832117,1.06
"USA","US dollar","USD","Newport Beach, California","Urban",16.57218,4.579155,0.276315789473684,1.06
"USA","US dollar","USD","Las Vegas","Urban",10.90275,4.579155,0.42,1.06
"USA","US dollar","USD","Dunnellon","Suburban",10.46664,4.579155,0.4375,1.06
"USA","US dollar","USD","Houston, TX","Urban",13.51941,4.579155,0.338709677419355,1.06
"USA","US dollar","USD","Santee","Suburban",23.54994,4.579155,0.194444444444444,1.06
"USA","US dollar","USD","Sonoma, CA","Urban",15.133017,4.579155,0.302593659942363,1.06
"USA","US dollar","USD","Denver","Urban",14.1910194,4.579155,0.322679778733866,1.06
"USA","US dollar","USD","New York City","Urban",19.18884,4.579155,0.238636363636364,1.06
"Barbados","Barbados Dollar","BBD","","Urban",8.6627,4.5479175,0.525,NA
"USA","US dollar","USD","Vancouver","Suburban",15.69996,4.579155,0.291666666666667,1.06
"USA","US dollar","USD","Northern Virginia - Washington DC Metropolitan Statistical Area","Suburban",18.31662,4.579155,0.25,1.06
"USA","US dollar","USD","Rochester, NY","Urban",13.95552,4.579155,0.328125,1.06
"USA","US dollar","USD","","Suburban",9.59442,4.579155,0.477272727272727,1.06
"USA","US dollar","USD","Boston","Urban",16.13607,4.579155,0.283783783783784,1.06
