id,value
1818,1109.46
1819,1O20.92
1820,1043.25
1821,875.91
1822,1149.68
1823,1015.94
1824,914.37
1825,1030.9
1826,n/a
1827,861.63
1828,1169.O1
1829,984.2 dollars
1830,NA
1831,1 007.23
1832,966.76
1833,816.51
1834,889.98
1835,995.87
1836,1082.79
1837,811.83
1838,1137.54
1839,1139.9
1840,885.67 dollars
1841,+1047.23
1842,896.64
1843,987.48
1844,1092.87
1845,1 086.83
1846,9.15080e+02
1847,n/a
1848,902.38
1849,1033.95 USD
1850,844.09
1851,  737.07 
1852,"1,146.98"
1853, 1227.35
1854,954.5
1855,1076.11
1856,999.25
1857,1147.43
1858,1055.41
1859,1020.37
1860,820.09
1861,11O8.3
1862,+964.91
1863,859.65
1864,979.82
1865,987.32
1866,1105.92
1867,883.26
1868,NA
1869,1148.81
1870,1135.87
1871,1116.32
1872,1166.15
1873,1020.4
1874,941.81
1875,1055.52
1876,1105.87 USD
1877, 1241.36  
1878,803.5
1879,1027.32
1880,"$1,065.48"
1881,994.54
1882,844.22
1883,1O74.15
1884,922.09
1885,"$1,050.59"
1886,1090.76
1887,1128.4
1888,844.21
1889,1108.17
1890,924.3
1891,871.1
1892,n/a
1893,1 114.63
1894,"975,74"
1895,1075.95 USD
1896,913.97 USD
1897,984.9
1898,990.63
1899,971.93
1900,1073.41 USD
1901,1153.73
1902,954.42
1903,996.73
1904,1163.68
1905,9.67100e+02
1906,$739.60
1907,NA
1908,911.35
1909,900.15
1910,1 142.08
1911,1244.8
1912,   896.02 
1913,"$1,103.10"
1914,990.59
1915,1014.18
1916,N/A
1917,1 021.37
1918,914.86
1919,952.96
1920,1068.61 dollars
1921,766.41
1922,1 109.52
1923,843.28
1924,1002.19
1925,n/a
1926,1129.31
1927,1018.88
1928,1010.19
1929,1O69.81
1930,+917.3
1931,980.41 USD
1932,1117.76
1933,1068.35
1934,872.45
1935,1063.8
1936,8.62240e+02
1937,$940.17
1938,1.12109e+03
1939,"774,9"
1940,822.1 dollars
1941,1130.14
1942,918.52
1943,1124.37
1944,+983.17
1945,1O42.78
1946,1081.33
1947,NA
1948,9.69540e+02
1949,958.49
1950,1281.61
1951,"1012,61"
1952,1047.28
1953,965.92
1954,N/A
1955,1137.88
1956, 966.11  
1957,"$1,002.01"
1958,1 037.70
1959,956.83 dollars
1960,+1195.91
1961,857.15
1962,1.20113e+03
1963,964.84
1964,"1135,71"
1965,800.08
1966,1.09561e+03
1967,1087.64
1968,872.88
1969,923.17
1970,1 019.35
1971,1114.38
1972,923.4
1973,977.59
1974,1157.13
1975,887.27
1976,1O94.78
1977,"1044,88"
1978,889.42
1979,933.21
1980,1078.33
1981,1024.9
1982,   1142.51 
1983,939.82
1984,N/A
1985,1104.78
1986,939.14
1987,1O12.03
1988,"1171,9"
1989,974.96
1990,1154.96
1991, 890.29
1992,NA
1993,"1024,68"
1994,926.32
1995,872
1996,1 007.66
1997,1025.52
1998,1027.74
1999,1 053.69
2000,  953.95
2001,948.84
2002,1023.69
2003,945.84
2004,1121.92 USD
2005,1017.41
2006,938.47
2007,819.31
2008,+935.63
2009,1204.6
2010,943.92
2011,$916.40
2012,1065.29
2013,"$1,044.13"
2014,"1075,16"
2015,972.20
2016,1112.27
2017,882.74
2018,995.11
2019,929.59
2020,"1,068.08"
2021,1013
2022,1110.97
2023,"1,205.85"
2024,1 014.07
2025,946.54
2026,917.65
2027,973.7
2028,993.04
2029,N/A
2030,+887.09
2031,890.68
2032,959.2
2033,1058.76
2034,1082.11
2035,9O9.21
2036,1 012.70
2037,995.71
2038,1119.52
2039,"1108,92"
2040, 968.77  
2041,1004.6
2042,1065.27
2043,834.65
2044,968.97
2045,1 057.49
2046,947.68 USD
2047,994.01
2048,997.9
2049,927.63
2050,900.55
2051,980.01
2052, 965.3  
2053,  1083.41 
2054,1152.99 USD
2055,998.81
2056,1039.87
2057,992.96
2058,1.06014e+03
2059,1021.85
2060,"1023,66"
2061,1111.29
2062,901.26
2063,1144.79
2064,1 034.91
2065,1018.08
2066,943.98
2067,983.61
2068,1037.37
2069,793.63
2070,939.85 USD
2071,1 058.60
2072,9.70550e+02
2073,919.95
2074,   936.43 
2075,"1023,57"
2076,836.52
2077,1087.12
2078,783.11
2079,9.49670e+02
2080,n/a
2081,875.14
2082,892.21
2083,1025.01
2084,988.02
2085,969.91
2086,767.92
2087,N/A
2088,+986.87
2089,912.2
2090,920.32
2091,1104.95
2092,1017.56
2093,895.62
2094,953.13
2095,971.51
2096,931.97
2097,903.59
2098,994.82
2099,1074.12
2100,+1022.69
2101,979.99
2102,1038.78
2103,1O79.39
2104,985.95
2105,+1045.58
2106,885.44
2107,975.03
2108,957.97
2109,1 019.57
2110,"1,035.73"
2111,9.87640e+02
2112,923.38
2113,+907.03
2114,1027.85
2115,1135.68
2116,921.29
2117,961.52
2118, 1033.07
2119,$944.54
2120,N/A
2121,N/A
2122,922.37
2123,1083.14
2124,1084.63 USD
2125,NA
2126,"$1,126.80"
2127,949.36
2128,"953,55"
2129,1.02612e+03
2130, 1063.01 
2131,966.04
2132,957.67
2133,N/A
2134,1148.22
2135,749.18
2136,+983.24
2137,"1,003.82"
2138,894.04
2139,1038.54
2140,803.29
2141,1095.5
2142,n/a
2143,"779,73"
2144,923.64
2145,"1,016.21"
2146,934.84
2147,944.07
2148,"1033,32"
2149,894.11
2150,N/A
2151,+1049.79
2152,1163.4
2153,1047.95
2154,1171.48
2155,"1,045.32"
2156,NA
2157,774.35
2158,877.53
2159,968.1
2160,1O71.23
2161,967.75
2162,"1,054.36"
2163,893.62
2164,972.59
2165,1021.7
2166,964.06
2167,1 011.28
2168,932.93
2169,n/a
2170,991.89
2171,995.3
2172,805.12
2173,932.63
2174,851.04 dollars
2175,NA
2176,950.61
2177,983.92
2178,   1028.36
2179,1109.13
2180,1044.44
2181,1101.21
2182,947.37
2183,969.22
2184,1108.52
2185,1000.12
2186,$831.98
2187,915.34
2188,"1100,76"
2189,+938.93
2190,1033.34
2191,1001.42
2192,950.36
2193,964.92
2194,n/a
2195,1020.96
2196,1123.47
2197,980.02
2198,907.68
2199,1016.59
2200,"$1,070.53"
2201,"$1,228.20"
2202,953.63
2203,967.36
2204,1088.25 dollars
2205,n/a
2206,"934,13"
2207,+1066.46
2208,943.48
2209,903.78
2210,1062.34
2211,"1,010.65"
2212,1038.93
2213,n/a
2214,"1,179.50"
2215,+1066.53
2216,962.56
2217,1 070.27
2218,878.55
2219,986.22
2220,1140.34
2221,981.12
2222,"1091,05"
2223,  977.81 
2224,770.2
2225,n/a
2226,1.02227e+03
2227,1144.66
2228,940.66
2229,1 027.60
2230,+903.52
2231,898.35
2232,922.27 dollars
2233,"1136,91"
2234,1.09403e+03
2235,"1,059.37"
2236,1111.55
2237,957.56 USD
2238,N/A
2239,1O20.96
2240,895.09
2241,916.89
2242,1 005.01
2243,1020.56
2244,967.86
2245,900.35
2246, 790.91
2247,1042.52
2248,970.47 USD
2249,"$1,054.92"
2250,845.41
2251,"874,67"
2252,$988.87
2253,858.72
2254,801.7 USD
2255,"1,078.36"
2256,1090.09
2257,$897.00
2258,972.79
2259,886.6
2260,1031.64
2261,997.03
2262,913.05 dollars
2263,922.58
2264,893.79
2265,"1043,64"
2266,+1057.1
2267,1037.65
2268,$915.71
2269,821.38
2270,1053.09 dollars
2271,982.29
2272,996.06
2273,NA
2274,NA
2275,1114.4
2276,958.68
2277,928.68
2278,"979,43"
2279,1 039.00
2280,979.28
2281,909.95
2282,971.84
2283,$745.81
2284,949.15
2285,1045.6
2286,983.07
2287,n/a
2288,+1048.6
2289,"$1,064.56"
2290,1 065.60
2291, 826.14
2292,1000.42
2293,n/a
2294,n/a
2295,n/a
2296,1014.34
2297,1055.7
2298,9.72800e+02
2299,n/a
2300,n/a
2301, 1020.78
2302,981.47
2303,NA
2304,1041.14
2305,"922,38"
2306,1113.97
2307,1220.08 dollars
2308,n/a
2309,954.56
2310,817.71
2311,"1,005.42"
2312,1 088.03
2313,1077.81
2314,877.03
2315,888.69
2316,1013.37
2317,1062.61
2318,1087.29
2319,"1,081.64"
2320,903.2
2321,868.74
2322,798.75
2323,1 050.49
2324,"1082,81"
2325,1033.59
2326,894.09
2327,"1,156.77"
2328,962.99
2329,1177.9
2330,1055.14
2331,1.11903e+03
2332,"1,033.06"
2333,n/a
2334,898.75
2335,9.44150e+02
2336,995.29
2337,"1028,21"
2338,+996.68
2339,N/A
2340,1018.35
2341,NA
2342,946.41
2343,854.43
2344,N/A
2345,"1004,69"
2346,N/A
2347,925.91
2348,975.22
2349,$891.32
2350,895.07
2351,808.1
2352,1098.17
2353,"1,012.60"
2354,888.32
2355,1116.38
2356,1062.46 dollars
2357,1074.24
2358,977.42
2359,957.71
2360,N/A
2361,1040.47
2362,"1,079.99"
2363,1158.95
2364,949.09
2365,898.44
2366,1010.09
2367,1302.21
2368,957.14
2369,"1,114.57"
2370,975.69
2371,952.15
2372,928.96
2373,N/A
2374,1164.18
2375,1030.18
2376,n/a
2377,"1083,87"
2378,n/a
2379,1077.56
2380,857.29
2381,896.65
2382,$841.05
2383,715.15
2384,1129.07
2385,950.63
2386,NA
2387,1118.16
2388,n/a
2389,986.50
2390,1035.03
2391,1022.59
2392,922.57
2393,1073.08
2394,"1,054.56"
2395,N/A
2396,877.76
2397,1063.33
2398,1142.75
2399,1138.05
2400,1 087.26
2401,+951.69
2402,"946,87"
2403,941.23
2404,958.83
2405,1.07092e+03
2406,1 025.64
2407,n/a
2408,813.94 USD
2409,"997,72"
2410,NA
2411,769.25
2412,NA
2413,1002.76
2414,1146.18
2415,798.71
2416,"874,46"
2417,+891.97
2418,1017.54
2419,1 033.08
2420,N/A
2421,838.77
2422,936.94
2423,943.95
2424,979.74
2425,n/a
2426,932.32
2427,1007.63
2428,929.46
2429,875.98 dollars
2430,"1,063.59"
2431,894.94
2432,1273.52
2433,1009.26
2434,1006.03
2435,993.35
2436,1184.36
2437,1.06639e+03
2438,974.90
2439,+883.38
2440,NA
2441,921.50
2442,1121.49
2443,9.81100e+02
2444,924.28
2445,N/A
2446,1134.52
2447,930.55 USD
2448,955.51 dollars
2449,"1,034.53"
2450,999.52
2451,1 040.64
2452,1.17142e+03
2453,993.96
2454,$971.93
2455,1048.54 dollars
2456,$995.07
2457,"1,062.78"
2458,N/A
2459,1044.35
2460,843.63
2461,   1001.39
2462,948.38
2463,n/a
2464,958.69
2465,1037.2
2466,1009.23
2467, 1069.35  
2468,1094.09 dollars
2469,"1,082.85"
2470,N/A
2471,"867,18"
2472,NA
2473,"$1,116.97"
2474,NA
2475,836.27
2476,1O49.14
2477,1028.18
2478,n/a
2479,1O17.34
2480,1136.94
2481,1 129.92
2482,954.37
2483,1001.07
2484,854.59
2485,927.22
2486,1200.82
2487,1 149.80
2488,977.07
2489,93O.75
2490,863.34
2491,1212.61 dollars
2492,1011.46 USD
2493,940.61 USD
2494,"1,107.81"
2495,n/a
2496,1072.66
2497,1144.O9
2498,978.98
2499,1145.13
2500,"1064,16"
2501,n/a
2502,"1057,43"
2503,929.55
2504,946.6
2505,"$1,077.44"
2506,952.44
2507,997.56
2508,1101.9
2509,879.44
2510,NA
2511,N/A
2512,1061.45
2513,"1042,19"
2514,950.36
2515,1049.1
2516,949.8
2517,1028.82
2518,931.34
2519,1078.84
2520,1O69.14
2521,1124.3 USD
2522,1.19822e+03
2523,   935.36 
2524, 1096.62
2525,$857.27
2526,954.25
2527,1094.55 dollars
2528,926.16
2529,1 034.56
2530,909.96
2531,"962,96"
2532,$995.92
2533,938.77
2534,805.41
2535,1024.31
2536,"$1,047.49"
2537,1013.67
2538,NA
2539,"$1,090.02"
2540,1 107.75
2541,NA
2542,1112.46
2543,+822.05
2544,965.54
2545,8.89080e+02
2546,936.99 USD
2547,"$1,131.69"
2548,1053.45
2549,"1,049.39"
2550,NA
2551,1019.63
2552,1 062.88
2553,1086.09
2554,902.68
2555,1093.75
2556,860.48
2557,1173.87
2558,92O.14
2559,"1076,5"
2560,+1031.79
2561,893.64
2562,"$1,114.43"
2563,1003.34 dollars
2564,   1081.84
2565,1021.82
2566,"$1,086.85"
2567,1002.17
2568,1111.52
2569,964.78
2570,1052.73
2571,1037.86
2572,"$1,084.39"
2573,937.9
2574,1017.77
2575,941.98
2576,1090.86
2577,+936.33
2578,1173.22
2579,"1,079.04"
2580,NA
2581,112O.62
2582,991.54
2583,  1056.33 
2584,"1,052.82"
2585,1042.3 dollars
2586,940.32
2587,874.92
2588,831.84
2589,954.37
2590,1068.28
2591,976.10
2592,NA
2593,"1215,65"
2594,1 070.20
2595,1194.66
2596,1121.3
2597,938.86
2598,9.58810e+02
2599,855.93
2600,1074.05
2601,"1,162.37"
2602,907.95
2603,879.78
2604,1 088.27
2605,848.35
2606,1 192.16
2607,1057.21
2608,828.51
2609,1.03549e+03
2610,1 010.52
2611,"753,16"
2612,995.81
2613,941.27
2614,NA
2615,NA
2616,1 085.09
2617,1172.7
2618,736.75 USD
2619,N/A
2620,9.04760e+02
2621,1115.63
2622,1034.59
2623,1144.5
2624,n/a
2625,1049.46
2626,NA
2627,"1,104.79"
2628,   976.88 
2629,n/a
2630,N/A
2631,957.08
2632,1002.54
2633,893.07
2634,954.34
2635,1111
2636,NA
2637,1111.43
2638,$957.51
2639,n/a
2640, 1009.85
2641,"874,1"
2642,1025.74 USD
2643,917.57
2644,893.94
2645,N/A
2646,$929.21
2647,985.60
2648, 902.63
2649,"1005,59"
2650,1049.23
2651,1050.25
2652,892.47
2653,1125.8
2654,"1,149.30"
2655,1 037.29
2656,1015.75
2657,"1007,73"
2658, 1025.75
2659,1037.64
2660,1013.68 dollars
2661,1 065.38
2662,966.42
2663,1112.93
2664,$996.23
2665,824.43
2666,990.03
2667,1044.7
2668,1 123.00
2669,"1,006.02"
2670,8.05990e+02
2671,   1000.48 
2672,n/a
2673,"902,39"
2674,"897,44"
2675,920.08
2676,"1113,71"
2677,$916.85
2678,956.09
2679,1018.42
2680,1089.04
2681,933.33
2682,917.38
2683,$948.14
2684,"882,83"
2685,1092
2686,781.8 dollars
2687,947.23
2688,855.89
2689,"804,32"
2690,"1,002.87"
2691,n/a
2692,1163.46
2693,N/A
2694,930.3
2695,9.46180e+02
2696,1071.01
2697,743.83
2698,"1,024.77"
2699,959.45
2700,925.61
2701,$799.39
2702,979.42
2703,NA
2704,998.47
2705,+910.51
2706,"$1,004.63"
2707,1046.1
2708,"949,63"
2709,897.76
2710,938.83
2711,N/A
2712,850.67
2713,+921.94
2714,980.66
2715,+977.92
2716,   1032.95  
2717,1129.19 USD
2718,1.03337e+03
2719,1147.58
2720,935.21
2721,+1135.07
2722,1 059.34
2723,880.83
2724,"1,040.22"
2725,876.23 USD
2726,1094.72
2727,946.03 USD
2728,976.39
2729,932.05
2730,+914.78
2731,1170.21
2732,n/a
2733,"1,067.52"
2734,1007.36
2735,1073.63
2736,"1,066.17"
2737,n/a
2738,1085
2739,n/a
2740,978.51
2741,953.19
2742,963.63
2743,976.33
2744,"1,122.29"
2745,767.16
2746,929.82
2747,986.71
2748,871.67
2749,1161.91
2750,  976.61  
2751,888.31
2752,"910,84"
2753,1087.24
2754,1.18690e+03
2755,987.57
2756,1010.7
2757,"905,15"
2758,1131.66
2759,N/A
2760,7.67070e+02
2761,N/A
2762,NA
2763,889.18
2764,972.68
2765,n/a
2766,1 035.93
2767,1033.56
2768,1 081.10
2769,1041.65
2770,1159.41
2771,"961,39"
2772,784.67
2773,1002.57
2774,1064.98
2775,959.88
2776,N/A
2777,1109.48 USD
2778,1 053.75
2779,1006.98
2780,944.85
2781,"982,31"
2782,1046.92
2783,1096.78
2784,970.39
2785,927.17
2786,  1247.56 
2787,   1051.86
2788,909.64
2789,+1093.1
2790, 1006.17  
2791,1082.68
2792,"1,005.18"
2793,n/a
2794,1009.06
2795,1041.28
2796,938.99
2797,934.46
2798,"981,52"
2799,1 017.13
2800,968.26
2801,1031.7
2802,889.83
2803,"856,9"
2804,1189.2
2805,1.03979e+03
2806,960.3
2807,972
2808,1078.51
2809,978.97
2810,+1019.21
2811,"973,53"
2812,949.86
2813, 1060.22 
2814,   1014.15
2815,1130.18
2816,887.46 USD
2817,+986.47
2818,979.10
2819,+892.51
2820,"1,099.79"
2821,989.26
2822,861.44
2823,9.40790e+02
2824,889.47
2825,11O3.91
2826,1254.29
2827,932.63
2828,9.90780e+02
2829,1027.97
2830,NA
2831,"767,1"
2832,948.6
2833,NA
2834,977.24
2835,972.41
2836,927.02
2837,"1,183.42"
2838,n/a
2839,1239.36
2840,"1082,36"
2841,$873.47
2842,9.24650e+02
2843,1027.3
2844,942.21
2845,n/a
2846,1073.26 USD
2847,1042.11 dollars
2848,986.54
2849,935.65
2850,871.07
2851,1034.09
2852,1092.23
2853,992.03
2854,1075.36
2855,1222.75
2856,   1193.38
2857,950.51
2858,"1,054.67"
2859,929.78
2860,"1068,98"
2861,9.94160e+02
2862,+1027.76
2863,914.1
2864,1120.54
2865,991.58
2866,955.41
2867,992.34
2868,1007.64
2869,1163.69
2870,888.93
2871,1245.9
2872,+922.67
2873, 1017.46  
2874,794.19
2875,934.55
2876,1073.18
2877,1050.52
2878,1 041.06
2879,  953.32
2880,815.64 USD
2881,892.72
2882,977.02
2883,1.06216e+03
2884,"$1,083.74"
2885,969.71
2886,984.84
2887,"983,71"
2888,1005.78
2889,1153.71
2890,927.33
2891,979.52
2892,N/A
2893,866.17
2894,N/A
2895,1020.03
2896,1042.71
2897,1114.01
2898,953.43
2899,1145.39
2900,913.54
2901, 840.37
2902,805.4
2903,1110.41
2904,1O30.49
2905,986.96
2906,970.64 USD
2907,"1,158.63"
2908,1120.11
2909,899.63
2910,860.9
2911,"1,108.53"
2912,"$1,056.06"
2913,N/A
2914,1039.65
2915,797.68
2916,933.49
2917,N/A
2918,992.71
2919,871.81
2920,1101.53
2921,1116.31
2922,n/a
2923,981.45
2924,1073.06
2925,1086.37
2926,NA
2927,912.15
2928,1034.51
2929,808.40
2930,904.99
2931,1077.36 dollars
2932,829.62
2933,879.92
2934,975.92
2935,NA
2936,824.6
2937,1050.94
2938,897.85 dollars
2939,984.19
2940,   980.34 
2941,1069.66
2942,993.4
2943,986.57
2944,1165.47
2945,1037.19
2946,1062.35
2947,1047.49
2948,"$1,057.16"
2949,"1133,57"
2950,994.29
2951,  1024.28 
2952,1196.96
2953,947
2954,"1129,1"
2955,939.29 USD
2956,1171.01
2957,933.38
2958,918.56
2959,n/a
2960,N/A
2961,1.05517e+03
2962,+1027.32
2963,1024.19
2964,1205.48
2965,856.75
2966,9.01370e+02
2967,872.09
2968,"$1,096.08"
2969,975.44
2970,987 USD
2971,1178.33
2972,9.42100e+02
2973,"1202,28"
2974,"859,06"
2975,"$1,131.78"
2976,"1,032.31"
2977,+961.14
2978,9.82720e+02
2979,1133.9 dollars
2980,"$1,170.38"
2981,832.15
2982,1342.11
2983,1 257.79
2984,n/a
2985,993.56
2986,933.65
2987,990.7
2988,"$1,073.99"
2989,1010.34
2990,1019.2
2991,N/A
2992,779.61
2993,950.86
2994,1014.44
2995, 921.69
2996,1106.1
2997,955.45
2998,957.08
2999,"1,118.90"
3000,+1083.43
3001,984.97
3002,+967.22
3003,855.18
3004,930.27
3005,1259.85 dollars
3006,n/a
3007,"1091,35"
3008,981.55
3009,1.06098e+03
3010,$994.73
3011,"1136,39"
3012,949.64 USD
3013,$829.09
3014,1089.85
3015,$976.23
3016,"$1,146.34"
3017,NA
3018,"1,145.37"
3019,1035.02
3020,n/a
3021,"1,072.56"
3022,954.08
3023,1168.48 dollars
3024,NA
3025,797.O1
3026,n/a
3027,836.76
3028,782.16
3029,1005.92
3030,1064.79
3031,923.86
3032,+867.12
3033,"939,8"
3034,844.95
3035,"1070,3"
3036,1057.45
3037,840.47 dollars
3038,"937,59"
3039,1104.72
3040,983.19
3041,1000.95
3042,1 041.72
3043,1062.68
3044,1120.62
3045,+1077.26
3046,862.24
3047,963.76 dollars
3048,1030.23
3049, 989.09 
3050,782.08
3051,"924,19"
3052,n/a
3053,1O15.8
3054,852.74
3055,1 021.59
3056,984.13
3057,"1,067.19"
3058,1 210.66
3059,848.41
3060,  949.49  
3061,$986.12
3062,786.38
3063,996.88
3064,9.40680e+02
3065,1223.56
3066,n/a
3067,1148.82
3068,1100.8 dollars
3069,1073.51
3070,1O14.68
3071,928.92
3072,"$1,110.56"
3073,N/A
3074,+1069.48
3075,"1040,26"
3076,"1107,62"
3077,940.35
3078,941.9
3079,1030.21
3080,NA
3081,1.13740e+03
3082,1048.54
3083,1014.48 dollars
3084,1084.26 dollars
3085,+945.64
3086,1.10930e+03
3087,897.75
3088,  1033.81
3089,829.32
3090,n/a
3091,843.2
3092,976.85
3093,824.25
3094,936.04
3095,922.38 USD
3096,+1055.48
3097,"941,79"
3098,923.14
3099,1122.15
3100,1166.92
3101,1109.35
3102, 850.88
3103, 1127.67  
3104,877.15
3105,"992,8"
3106,+1073.45
3107,978.61
3108,984.96
3109,1012.54
3110,1 042.79
3111,1041.14
3112,827.36
3113,982.44
3114,1 028.68
3115,1059.07
3116,968.26
3117,929.73
3118,863.24
3119,N/A
3120,987.85
3121,936.48
3122,"$1,059.47"
3123,1036.75
3124,N/A
3125,1.03173e+03
3126,1054.17
3127,9.73870e+02
3128,997.35
3129,956.78
3130,970.66
3131,899.3
3132,1042.52
3133,877.52
3134,$940.95
3135, 908.64 
3136,912.91
3137,963.14
3138,951.47
3139,930
3140,974.66
3141,N/A
3142,"1,011.10"
3143,1063.18
3144,871.69
3145,858.69
3146,1223.2 USD
3147,"$1,023.95"
3148,1005.32
3149,98O.15
3150,1 049.26
3151,1003.72
3152,945.41
3153,956.75 dollars
3154,965.55
3155,968.O3
3156,924.83
3157,1107.41
3158,"1,009.38"
3159,922.69
3160,1059.12
3161,1035.02
3162,986.24
3163,N/A
3164,909.36
3165,"980,12"
3166,  900.08  
3167,$881.62
3168,966.86
3169,1O16.8
3170,908.7
3171,982.49
3172,816.96
3173,955.33
3174,1117.07
3175,884.86
3176,"880,71"
3177,N/A
3178,1053.47
3179,1123.61
3180,"1265,37"
3181,"1,080.09"
3182,"$1,067.15"
3183,12O2.79
3184,969.91
3185,"978,67"
3186,1025.33 USD
3187,857.99
3188,816.46
3189,1180.68
3190,9.42500e+02
3191,954.21
3192,900.7
3193,  1014.41 
3194,1059.11
3195,977.14
3196,NA
3197,1095.14
3198,n/a
3199,$943.87
3200,993.94
3201,n/a
3202,"1,010.19"
3203,"910,21"
3204,n/a
3205,751.35
3206,NA
3207,951.2
3208,1198.71
3209,  976.55  
3210,1.04818e+03
3211,1 038.69
3212,1024.77
3213,"$1,051.81"
3214,1199.74
3215,1.09275e+03
3216,1019.64
3217,"1179,03"
3218,1058.32
3219,"1,065.03"
3220,1124.5
3221,1016.11
3222,1072.55
3223,972.55 dollars
3224,1012.48
3225,1003.96 USD
3226,936.03
3227,1203.47
3228,n/a
3229,964.42
3230,1132.44
3231,997.94 USD
3232,n/a
3233,   939.26  
3234,998.72
3235,   974.91  
3236,   903.09
3237,969.67 dollars
3238,934.47
3239,1085.74 dollars
3240,970.9
3241,991.72
3242,917.22
3243,1021.52
3244,$838.81
3245,705.01
3246,1188.01
3247,1075.73
3248,"1,063.47"
3249,NA
3250,1067.71
3251,"1,051.98"
3252,992.23
3253,1O82.5
3254,NA
3255,"987,78"
3256,"1,194.53"
3257,1.09884e+03
3258,1122.44
3259,968.49
3260,986.89
3261,+907.74
3262,   1040.74 
3263,"$1,026.40"
3264,n/a
3265,931.93
3266,n/a
3267,NA
3268,907.08
3269,$959.39
3270,859.66
3271,875.93
3272,971.32
3273,"960,87"
3274,938.31 USD
3275,922.62
3276,980.34
3277,"$1,113.40"
3278,964.22
3279,871.68
3280,+893.09
3281,799.57
3282,828.95
3283,925.26
3284,902.36
3285,885.1
3286,1198.92
3287,1 175.11
3288,1256.44
3289,1 077.65
3290,n/a
3291,895.67
3292,NA
3293,"950,31"
3294,NA
3295,1 066.65
3296,1 088.95
3297,+981.29
3298,844.64
3299,N/A
3300,978.54
3301,"969,6"
3302,1218.42
3303,1 086.97
3304,977.16
3305,809.66
3306,971.34
3307,1 099.04
3308,n/a
3309,1 027.21
3310,"1104,51"
3311,n/a
3312,965.42
3313,974.6
3314,1O73.45
3315,973.07
3316,"1076,03"
3317,877.18
3318,872.89
3319,+1012.74
3320,1O76.04
3321,959.23
3322,n/a
3323,N/A
3324,1037.43
3325,909.71
3326,"1,040.26"
3327,n/a
3328,950.41
3329,1069.67
3330,984.75 dollars
3331,"1,036.86"
3332,   884.42 
3333,1O41.78
3334,1130.5
3335,1179.67
3336,$881.26
3337,1053.37
3338,n/a
3339,1052.27
3340,982.15
3341,975.2
3342,1068.21
3343,1074.62
3344,1 027.91
3345,1 046.40
3346,1037.85
3347,1027.84
3348,1009.12
3349,1O91.56
3350,  1070.99 
3351,1079.39
3352,1 110.70
3353, 1054.93  
3354,984.7
3355,891.05
3356,951.2
3357,NA
3358,970.15
3359,947.47
3360,980.33
3361,n/a
3362,937.77
3363,N/A
3364,1021.36
3365,+959.59
3366,"$1,101.28"
3367,835.89
3368,1048.28 dollars
3369,NA
3370,9.59220e+02
3371,1038.76
3372,944.17
3373,997.8
3374,1081.56
3375,908.6
3376,944.52 dollars
3377,"1053,22"
3378,1.04157e+03
3379,"1,080.69"
3380,1125.27
3381,1.07699e+03
3382,892.24
3383,"1015,38"
3384,+960.09
3385,999.41
3386,1091.74
3387,1027.62
3388,n/a
3389,n/a
3390,1039.7
3391,   882.14
3392,957.85
3393,1161.66
3394,1061.61
3395,$903.82
3396,  877.14
3397,904.07
3398,1058.02
3399,1043.32
3400,943.14
3401,n/a
3402,1O97.82
3403,969.29
3404,994.16
3405,1035.25 USD
3406,"981,77"
3407,926.5
3408,"958,71"
3409,"891,9"
3410,"1,046.93"
3411,+1133.2
3412,1024.43
3413,1081.27
3414,+934.89
3415,985.97
3416,986.39
3417,n/a
3418,1008.89
3419,1047.92
3420,n/a
3421,"$1,131.57"
3422,852.74
3423,1061.77
3424,1O71.71
3425,979
3426,1060.25
3427,858.55
3428,"$1,021.44"
3429,687.09
3430,NA
3431,1160.16
3432,"1,154.20"
3433,734.03
3434,1053.5
3435,965.03
3436,$997.50
3437,"778,39"
3438,1038.5
3439,$947.33
3440,1037.39
3441,980.88
3442,897.46
3443,1033.32
3444,1 059.51
3445,"1,005.43"
3446,1056.71
3447,9.53600e+02
3448,1128.48
3449,"964,2"
3450,942.03
3451,1104.16 dollars
3452,1111.49
3453,N/A
3454, 1022.05
3455,N/A
3456,898.94
3457,1113.78
3458,1171.44
3459,1005.46
3460,N/A
3461,1060.97
3462,1119.36
3463,914.12
3464,1089.57
3465,"829,11"
3466,+1207.69
3467,n/a
3468,  968.38 
3469,1 025.89
3470,874.97
3471,973.71
3472,1006.15
3473,966
3474,   1202.63  
3475,821.32
3476,$989.46
3477,1117.88
3478,"916,38"
3479,986.1 USD
3480,1194.33
3481,   813.27  
3482,   919.64  
3483,$880.16
3484,1.06295e+03
3485,913.39
3486,1046.78
3487,935.42
3488,984.75
3489,1085.62
3490,1013.7
3491,805.93
3492,946.41
3493,"1,071.36"
3494, 1186.01 
3495,888.52
3496,977.14
3497,991.84
3498,926.74
3499,861.74
3500,1183.88
3501,1147.83
3502,859.32
3503,811.6 USD
3504,972.26
3505,1043.04
3506,987.12
3507,1112.93
3508,975.35 USD
3509,883.45
3510,1.15199e+03
3511,976.6
3512,971.6
3513,$973.68
3514,N/A
3515,768.13
3516,1 068.33
3517,1072.12
3518,1062.92
3519,$958.89
3520,1009.93
3521,856.51
3522,1.03598e+03
3523,918.29
3524,"1131,69"
3525,907.42
3526,794.09
3527,1017.27
